date,Machine,SampleID,A,gsw,Ci,VPDleaf,VPDair,Tair,Tleaf,Qin,CO2s,RHs,Patm,E,flow
20200228,Bernie,BNL17724,7.493333333,121.00,289.6666667,1.32,1.542926844,30.99166667,30.115,500,400.0183333,65.78833333,99.705,1.593333333,499.8
20200228,Bernie,BNL17724,7.903333333,124.00,286.6666667,1.28,1.395729197,30.44666667,29.97333333,700,399.97,68.07333333,99.7,1.578333333,499.8
20200228,Bernie,BNL17724,8.355,123.83,280.6666667,1.355,1.294723763,29.745,29.99333333,1000,400.07,69.16666667,99.71,1.671666667,499.8666667
20200228,Mariano,BNL17725,-1.591666667,7.07,750.5,1.19,1.224553968,30.16833333,30.03333333,0,400.0933333,71.53833333,99.53,0.087666667,499.9166667
20200228,Mariano,BNL17725,-0.119533333,11.72,408.1666667,1.21,1.349438598,30.62,30.075,30,400,69.43666667,99.56,0.147333333,499.9
20200228,Mariano,BNL17725,1.665,29.82,302.1666667,1.3,1.553529323,31.10333333,30.09,80,400.0383333,65.77166667,99.6,0.399333333,500
20200228,Mariano,BNL17725,3.76,39.47,239.5,1.216666667,1.410031696,30.78,30.00333333,150,400.1283333,68.355,99.60166667,0.493333333,499.9833333
20200228,Mariano,BNL17725,4.56,49.25,243,1.23,1.422195091,30.81,30.03666667,200,400.03,68.13666667,99.615,0.619833333,500.0833333
20200228,Mariano,BNL17725,6.19,70.87,251,1.188333333,1.326090956,30.495,29.93333333,300,400.0733333,69.75,99.62166667,0.8555,500.2
20200228,Mariano,BNL17725,9.036666667,144.83,289,1.191666667,1.346840809,30.495,29.86666667,500,399.9683333,69.27666667,99.62166667,1.71,500.15
20200228,Mariano,BNL17725,9.891666667,159.00,288.5,1.218333333,1.370458275,30.68833333,30.07,700,399.9883333,69.08166667,99.62166667,1.91,499.3
20200228,Mariano,BNL17725,10.5,159.17,282.3333333,1.193333333,1.159013679,29.865,30.00166667,1000,399.9516667,72.58833333,99.62333333,1.871666667,499.3833333
20200228,Andy,BNL17726,-1.528333333,8.46,678.6666667,1.35,1.485341443,30.665,30.13333333,0,399.9566667,66.445,99.52,0.118833333,500.1833333
20200228,Andy,BNL17726,0.2825,17.35,365.6666667,1.291666667,1.591273298,31.11,29.92166667,30,400.1233333,64.95333333,99.56,0.231833333,500.15
20200228,Andy,BNL17726,1.803333333,23.35,268.8333333,1.17,1.332038357,30.505,29.86833333,80,400.0083333,69.63166667,99.575,0.283333333,500.1333333
20200228,Andy,BNL17726,3.805,35.63,221,1.22,1.358427709,30.59833333,30.045,150,399.985,69.195,99.625,0.447833333,500.15
20200228,Andy,BNL17726,5.211666667,56.77,244.1666667,1.25,1.537581718,31.05,29.89166667,200,400.1616667,66.02,99.67,0.722833333,500.1166667
20200228,Andy,BNL17726,6.798333333,70.57,236,1.26,1.435154817,30.81833333,30.11166667,300,400.105,67.86166667,99.66833333,0.902666667,500.1333333
20200228,Andy,BNL17726,8.683333333,87.98,232,1.201666667,1.258094235,30.165,29.935,500,400.1266667,70.75333333,99.68,1.066666667,500.2
20200228,Andy,BNL17726,9.713333333,110.00,247.1666667,1.29,1.344386183,30.2,29.975,700,400.0616667,68.81,99.67666667,1.42,500.1833333
20200228,Andy,BNL17726,10.06666667,110.83,242.8333333,1.33,1.235390001,29.7,30.09833333,1000,399.925,70.50333333,99.66666667,1.48,500.1666667
20200228,Derek,BNL17727,-1.418333333,5.15,827.8333333,1.27,1.375860079,30.53333333,30.125,0,400.0266667,68.68333333,99.5,0.06835,499.7
20200228,Derek,BNL17727,0.208166667,9.94,358.1666667,1.26,1.525310278,31.02,29.95833333,30,399.9516667,66.23333333,99.52666667,0.13,499.7
20200228,Derek,BNL17727,1.728333333,20.37,256.8333333,1.23,1.523417482,31.065,29.905,80,400.085,66.36166667,99.56,0.259833333,499.7666667
20200228,Derek,BNL17727,3.251666667,28.57,210.5,1.13,1.320806057,30.7,29.95,150,400.0433333,70.22166667,99.58,0.334166667,499.7
20200228,Derek,BNL17727,4.308333333,38.25,212,1.17,1.330175629,30.69,30.05666667,200,400.0683333,69.99333333,99.63,0.460666667,499.7
20200228,Derek,BNL17727,6.42,71.07,246.3333333,1.135,1.354311472,30.71833333,29.83833333,300,399.9266667,69.49833333,99.67166667,0.819666667,499.7333333
20200228,Derek,BNL17727,9.566666667,139.50,279.5,1.103333333,1.286054142,30.725,29.995,500,400.1266667,71.04666667,99.69,1.53,499.7333333
20200228,Derek,BNL17727,10.88333333,195.00,299,1.15,1.360880329,30.85,30.00666667,700,400.005,69.58,99.68333333,2.188333333,499.7
20200228,Derek,BNL17727,11.8,206.17,296,1.15,1.233983321,30.345,30.00333333,1000,399.8783333,71.60833333,99.67,2.305,499.7166667
20200228,Lindsey,BNL17750,-2.411061616,0.10,554.972187,1.224743262,1.291019143,30.27353011,30.00538817,0,400.8619355,70.17400865,99.54859032,-6.37E-03,579.0766667
20200228,Lindsey,BNL17750,-0.263853743,4.20,503.5185481,1.205079236,1.299570897,30.39912688,30.01779516,30,399.9938333,70.19173202,99.55706828,5.26E-02,651.2426667
20200228,Lindsey,BNL17750,0.348821781,6.26,299.6524855,1.216471328,1.291535669,30.27556935,29.9715172,80,400.0214086,70.16557952,99.56444086,7.91E-02,651.1521667
20200228,Lindsey,BNL17750,0.965271095,10.74,248.2566613,1.223694881,1.290277074,30.24441237,29.97461505,150,399.9969355,70.14138083,99.57781882,1.36E-01,650.6408333
20200228,Lindsey,BNL17750,2.082783845,19.53,222.3073986,1.229435711,1.302357575,30.29182204,29.99677204,200,400.0150591,69.94362832,99.58483387,2.49E-01,650.8813333
20200228,Lindsey,BNL17750,3.311713403,27.76,201.5683538,1.230699525,1.293509779,30.27863441,30.02468925,300,400.0068172,70.12525568,99.59232957,3.53E-01,650.8276667
20200228,Lindsey,BNL17750,3.911834117,32.60,200.4209339,1.236503208,1.288954814,30.20382204,29.99133011,500,400.0204731,70.10249887,99.60554355,4.16E-01,651.1988333
20200228,Lindsey,BNL17750,9.14582306,116.17,264.196689,1.228062051,1.294269209,30.27360108,30.00574946,700,400.0122312,70.09916042,99.66052204,1.44E+00,652.0248333
20200228,Lindsey,BNL17750,10.21978364,140.33,273.1296283,1.239203013,1.290412313,30.19302849,29.98551882,1000,399.9952419,70.05024864,99.69455645,1.75E+00,651.4438333
20200228,Bernie,BNL17751,-1.236666667,21.95,480.5,1.36,1.540261713,30.72,29.985,0,399.9666667,65.31333333,99.37833333,0.309166667,499.8
20200228,Bernie,BNL17751,0.343166667,31.98,374,1.358333333,1.651059658,31.13833333,29.97333333,30,400.005,63.695,99.38,0.448333333,499.7666667
20200228,Bernie,BNL17751,1.301666667,34.67,331.8333333,1.225,1.452563282,30.78166667,29.87,80,399.995,67.40333333,99.385,0.438166667,499.75
20200228,Bernie,BNL17751,2.225,41.55,306.3333333,1.21,1.352005465,30.64666667,30.07833333,150,400.1616667,69.425,99.39,0.518,499.7833333
20200228,Bernie,BNL17751,3.41,65.50,307.8333333,1.23,1.413487286,30.82666667,30.10333333,200,400.0566667,68.36166667,99.42,0.823166667,499.8
20200228,Bernie,BNL17751,4.565,86.85,307,1.14,1.294854885,30.54,29.91833333,300,399.9933333,70.53833333,99.46,1.001666667,499.7666667
20200228,Bernie,BNL17751,5.271666667,94.62,302,1.093333333,1.114202957,30.04,29.95666667,500,400.0666667,73.91166667,99.48,1.05,499.7833333
20200228,Bernie,BNL17751,5.366666667,99.92,305.1666667,1.12,1.11309605,29.94833333,29.985,700,400.0666667,73.8,99.49,1.133333333,499.8
20200228,Bernie,BNL17751,5.265,92.67,300,1.1,0.920244566,29.305,30.06333333,1000,399.8233333,77.52166667,99.51833333,1.033333333,499.7833333
20200228,Andy,BNL17752,-1.15,9.29,584.8333333,1.7,2.059014573,31.47166667,30.06833333,0,399.94,55.575,99.38,0.164166667,500.1666667
20200228,Andy,BNL17752,0.227,13.62,363.5,1.49,1.940495785,31.62,29.845,30,400.0216667,58.48333333,99.37,0.21,500.15
20200228,Andy,BNL17752,1.518333333,20.55,273.3333333,1.38,1.66614583,31.06666667,29.92833333,80,399.97,63.21333333,99.35,0.293833333,500.1333333
20200228,Andy,BNL17752,2.658333333,25.05,222,1.33,1.519335612,30.71,29.95166667,150,400.0416667,65.765,99.35,0.344666667,500.1333333
20200228,Andy,BNL17752,3.52,32.53,218.5,1.33,1.493989938,30.58,29.92166667,200,400.0716667,66.085,99.35,0.447,500.1666667
20200228,Andy,BNL17752,4.571666667,40.43,210.3333333,1.35,1.437733639,30.47833333,30.10833333,300,400.145,67.17166667,99.35,0.5605,500.1166667
20200228,Andy,BNL17752,6.201666667,61.72,230,1.18,1.162076107,29.82666667,29.91,500,400.055,72.455,99.35666667,0.745833333,500.1333333
20200228,Andy,BNL17752,8.111666667,102.50,263.3333333,1.121666667,1.005809932,29.51333333,30.00166667,700,400.1383333,75.725,99.37166667,1.161666667,500.1666667
20200228,Andy,BNL17752,8.476666667,108.33,264.5,1.168333333,0.922248998,29.11833333,30.14666667,1000,399.9933333,77.22833333,99.38,1.278333333,500.2
20200304,Lindsey,BNL17875,-3.022091381,24.04,592.4899038,1.210039105,1.297830034,30.35250591,29.99769785,0,399.9959301,70.15209796,99.59313226,3.01E-01,644.7398333
20200304,Lindsey,BNL17875,-1.10995805,25.63,461.1942521,1.20352587,1.283364296,30.31652688,29.99359194,30,399.9970323,70.42392384,99.63931129,3.19E-01,643.1878333
20200304,Lindsey,BNL17875,-0.178851809,23.53,404.2391029,1.195709321,1.26578069,30.28600269,30.00252312,80,400.0033441,70.7780998,99.66385323,2.91E-01,642.3791667
20200304,Lindsey,BNL17875,1.31523426,34.31,330.9475065,1.198120479,1.28193397,30.32490968,29.9858672,150,400.0009301,70.47110806,99.67201935,4.24E-01,641.3021667
20200304,Lindsey,BNL17875,4.665244847,55.92,258.4136885,1.19471662,1.300319756,30.43090806,30.00487688,250,400.0150054,70.22890652,99.67498495,6.85E-01,639.7541667
20200304,Lindsey,BNL17875,6.583479897,73.37,247.7539654,1.197139928,1.291451086,30.38913925,30.00836183,350,400.0057903,70.36114766,99.67514946,8.97E-01,637.99
20200304,Lindsey,BNL17875,11.06804513,126.49,250.2374021,1.209030998,1.312458094,30.41723226,29.99979032,550,400.4449409,69.9274383,99.65701075,1.54E+00,555.703
20200304,Lindsey,BNL17875,16.87630413,252.58,280.6447643,1.209220086,1.375377279,30.67874409,30.01226828,800,400.0122151,68.9536788,99.61918978,2.99E+00,632.6343333
20200304,Lindsey,BNL17875,18.08381457,301.34,291.0467611,1.202842915,1.37773219,30.70725376,30.00609892,1100,399.9902473,68.95112903,99.60108817,3.51E+00,632.4256667
20200304,Lindsey,BNL17875,18.86883647,329.73,295.2195771,1.192237642,1.336655264,30.57733226,29.99643548,1500,399.9488172,69.65227513,99.5964914,3.78E+00,631.9981667
20200304,Andy,BNL17876,-1.991666667,13.57,625.6666667,1.27,1.351189591,30.955,30.61833333,0,399.995,69.97666667,99.33166667,0.178833333,500.1833333
20200304,Andy,BNL17876,0.143516667,27.78,384.5,1.126666667,1.268563572,30.89333333,30.32833333,30,400.0616667,71.71333333,99.395,0.324,500.2
20200304,Andy,BNL17876,2.403333333,47.42,311.1666667,1.12,1.257428385,30.885,30.33333333,80,400.1083333,71.94833333,99.43833333,0.545333333,500.1833333
20200304,Andy,BNL17876,5.128333333,67.90,270.6666667,1.12,1.294687958,30.8,30.10333333,150,400.1266667,70.97666667,99.47,0.775833333,500.1666667
20200304,Andy,BNL17876,7.91,94.92,256.8333333,1.1,1.287483287,30.75666667,29.99333333,250,399.925,71.06666667,99.47666667,1.051666667,500.15
20200304,Andy,BNL17876,9.866666667,116.00,253.1666667,1.115,1.325014722,30.7,29.85166667,350,400.0016667,70.12666667,99.47,1.296666667,500.1833333
20200304,Andy,BNL17876,12.35,137.00,243.5,1.136666667,1.258022047,30.75333333,30.27333333,550,400.125,71.72333333,99.45,1.553333333,500.15
20200304,Andy,BNL17876,13.98333333,164.00,250.1666667,1.27,1.455126192,30.54,29.77666667,800,399.935,66.89166667,99.43,2.048333333,500.1333333
20200304,Andy,BNL17876,15.1,181.17,252.6666667,1.345,1.449786642,30.53833333,30.11833333,1100,400.1566667,67.01,99.42,2.395,500.1
20200304,Andy,BNL17876,16.13333333,197.83,253.6666667,1.45,1.452836599,30.52833333,30.52,1500,399.8816667,66.92166667,99.41,2.8,499.9833333
20200304,Mariano,BNL17877,-1.716666667,51.43,446.8333333,1.06,1.112290441,30.33166667,30.12833333,0,400.0566667,74.38833333,99.25166667,0.561666667,499.1
20200304,Mariano,BNL17877,0.102263333,69.97,391.5,0.9315,1.023311662,30.25,29.87833333,30,400.0333333,76.32666667,99.31833333,0.665666667,499.0833333
20200304,Mariano,BNL17877,2.486666667,82.75,344.6666667,0.974166667,1.086159293,30.48,30.02833333,80,400.0666667,75.20166667,99.35,0.819333333,499.0166667
20200304,Mariano,BNL17877,5.03,99.92,311,0.999333333,1.109531352,30.58166667,30.14166667,150,399.8816667,74.815,99.375,1.009166667,499.1166667
20200304,Mariano,BNL17877,7.293333333,107.50,282.3333333,1.016666667,1.135671652,30.54666667,30.06666667,250,400.0966667,74.17,99.39,1.1,499.1166667
20200304,Mariano,BNL17877,9.015,115.00,264.1666667,1.03,1.15938384,30.565,30.04,350,399.865,73.65833333,99.4,1.188333333,499.25
20200304,Mariano,BNL17877,11.1,132.83,254.8333333,1.11,1.205257542,30.51333333,30.12333333,550,399.915,72.535,99.4,1.47,499.4
20200304,Mariano,BNL17877,12.23333333,139.33,248.5,0.941166667,0.940915144,29.89,29.89166667,800,399.9,77.77833333,99.39,1.306666667,499.2833333
20200304,Mariano,BNL17877,12.63333333,133.67,236,1.28,1.147844263,29.39666667,29.96,1500,400.03,72.11,99.36,1.71,499.8
20200304,Bernie,BNL17878,-1.876666667,33.47,483,1.03,1.137159357,30.34,29.90666667,0,400.035,73.82833333,99.4,0.355833333,499.8
20200304,Bernie,BNL17878,0.229333333,41.18,384.5,0.989,1.096522989,30.53,30.1,30,400.0733333,75.03666667,99.45,0.419333333,500.7
20200304,Bernie,BNL17878,2.805,57.92,315,0.990666667,1.152254607,30.7,30.05166667,80,399.9016667,74.02166667,99.48,0.587666667,500.7
20200304,Bernie,BNL17878,5.528333333,78.07,278,1.07,1.305981599,30.925,29.99333333,150,399.9633333,70.93166667,99.515,0.850833333,500.6333333
20200304,Bernie,BNL17878,8.031666667,91.62,249.8333333,1.11,1.293017199,30.82166667,30.095,250,399.8966667,71.05,99.51333333,1.03,500.7
20200304,Bernie,BNL17878,9.75,106.00,242.1666667,1.14,1.394754882,30.95,29.94333333,350,399.9633333,69,99.51,1.22,500.7
20200304,Bernie,BNL17878,12.2,132.00,239.8333333,1.21,1.395823542,30.85166667,30.11,550,400.1083333,68.80166667,99.48833333,1.591666667,499.8833333
20200304,Bernie,BNL17878,13.65,154.17,244.6666667,1.298333333,1.500345455,30.79666667,29.975,800,399.955,66.36,99.47833333,1.975,499.9
20200304,Bernie,BNL17878,14.21666667,160.17,244,1.355,1.452285167,30.49,30.09666667,1100,400.0666667,66.86166667,99.46,2.143333333,499.8833333
20200304,Bernie,BNL17878,15.96666667,188.50,249.8333333,1.33,1.263647771,29.59666667,29.87333333,1500,400.0533333,69.64833333,99.45,2.455,499.85
20200305,Lindsey,BNL17885,-3.859918042,24.57,642.2799731,1.201336803,1.288917508,30.35330215,29.99936667,0,400.0131237,70.3584465,99.61595108,3.05E-01,619.5901667
20200305,Lindsey,BNL17885,-1.385152801,24.36,482.6441923,1.199198172,1.274514337,30.29901183,29.9943,30,400.0027688,70.59841672,99.67550968,3.02E-01,614.711
20200305,Lindsey,BNL17885,0.044692437,25.21,389.3102158,1.196521929,1.281862187,30.34617581,30.00127957,80,399.9904355,70.50874245,99.69581022,3.12E-01,612.6766667
20200305,Lindsey,BNL17885,1.398722003,31.69,321.6487641,1.196380301,1.260360349,30.2441129,29.98496667,150,400.0062204,70.83331825,99.7051,3.91E-01,609.8675
20200305,Lindsey,BNL17885,3.578841427,41.04,252.0582364,1.210215463,1.272588823,30.25462473,30.00217903,250,400.0106183,70.56807675,99.70593602,5.11E-01,607.2653333
20200305,Lindsey,BNL17885,4.360323643,48.76,248.9021589,1.203391993,1.290849843,30.34550591,29.99194839,350,399.9868817,70.30083425,99.70246774,6.02E-01,605.4111667
20200305,Lindsey,BNL17885,9.054662827,85.54,221.2221435,1.201530954,1.308171368,30.44529247,30.01534355,550,399.9039839,70.07381193,99.68800914,1.05E+00,603.3001667
20200305,Lindsey,BNL17885,9.953931831,94.63,222.1493589,1.198156579,1.294351154,30.3974043,30.00911828,800,399.9738925,70.30865705,99.68292849,1.15E+00,603.3006667
20200305,Lindsey,BNL17885,15.86813598,186.06,251.7481098,1.198049114,1.303149479,30.42350699,29.99936667,1100,400.0100269,70.15142024,99.62361935,2.22E+00,600.8591667
20200305,Lindsey,BNL17885,16.81704876,211.08,260.2884693,1.203187355,1.290414143,30.35317366,30.00068656,1500,399.9825484,70.32383289,99.63875484,2.51E+00,600.1771667
20200305,Andy,BNL17886,-1.796666667,21.18,527.8333333,1.15,1.211784604,29.94,29.69666667,0,400.0166667,71.46333333,99.41,0.252833333,500.2
20200305,Andy,BNL17886,0.210666667,23.92,378.5,1.111666667,1.203736202,29.86166667,29.48,30,399.99,71.525,99.47,0.275,500.1833333
20200305,Andy,BNL17886,2.065,34.48,297.1666667,1.08,1.16935461,29.86166667,29.49333333,80,399.9916667,72.33833333,99.49,0.384,500.1333333
20200305,Andy,BNL17886,3.461666667,37.90,246.1666667,1.1,1.156701918,29.90666667,29.68833333,150,400.0416667,72.70833333,99.49,0.430666667,500.2166667
20200305,Andy,BNL17886,4.755,50.87,241.8333333,1.19,1.27580102,29.81833333,29.44666667,200,400.0066667,69.745,99.5,0.617833333,500.15
20200305,Andy,BNL17886,6.506666667,68.35,238.3333333,1.18,1.324957862,29.68833333,29.07666667,300,400.1083333,68.34333333,99.495,0.820666667,500.0666667
20200305,Andy,BNL17886,7.851666667,77.48,227.8333333,1.21,1.293666086,29.73,29.39666667,500,400.0883333,69.165,99.47666667,0.9535,500.1666667
20200305,Andy,BNL17886,8.836666667,90.72,233,1.305,1.336725968,29.75166667,29.62166667,700,399.98,68.17833333,99.45666667,1.198333333,500.1
20200305,Andy,BNL17886,9.345,97.40,234.8333333,1.381666667,1.370638982,29.71833333,29.76833333,1000,400.0033333,67.30833333,99.43666667,1.358333333,500
20200305,Andy,BNL17886,4.015,39.93,227.6666667,1.753333333,1.68805853,29.54,29.81333333,1500,399.8133333,59.32166667,99.38,0.7185,500.1166667
20200305,Bernie,BNL17887,-1.678333333,21.60,518,0.894,0.96633399,29.23,28.92,0,399.9083333,76.29333333,99.43,0.2,499.8
20200305,Bernie,BNL17887,0.859833333,32.53,352,0.901333333,0.9909018,29.375,28.99166667,30,400.02,75.89333333,99.49,0.302333333,499.7833333
20200305,Bernie,BNL17887,3.085,42.75,278,0.906,0.99264394,29.36833333,28.99666667,80,399.935,75.84166667,99.5,0.398,499.8
20200305,Bernie,BNL17887,5.125,46.20,215.6666667,0.881166667,0.95615679,29.21666667,28.89833333,150,400.015,76.525,99.515,0.417333333,499.7666667
20200305,Bernie,BNL17887,6.1,51.45,203.1666667,0.882666667,0.93438638,29.275,29.05666667,200,400.1266667,77.13666667,99.525,0.464833333,499.7666667
20200305,Bernie,BNL17887,7.098333333,50.93,169.3333333,0.917833333,0.890979048,28.97833333,29.09333333,300,399.9516667,77.82166667,99.53,0.479166667,499.8
20200305,Bernie,BNL17887,7.506666667,52.27,161.3333333,1.1,1.160547421,29.17,28.92166667,500,399.9016667,71.43,99.53,0.589,499.8333333
20200305,Bernie,BNL17887,8.186666667,59.60,171.1666667,1.09,1.063093045,28.85,28.96166667,700,400.0116667,73.34,99.51,0.661666667,499.8
20200305,Bernie,BNL17887,8.956666667,69.63,184.1666667,1.151666667,1.029652613,28.505,29.045,1000,399.9833333,73.65666667,99.49,0.816833333,499.9
20200305,Mariano,BNL17888,-2.301666667,23.38,549.6666667,1.13,1.253416575,30.36666667,29.87333333,0,399.91,71.19666667,99.35,0.274166667,499.15
20200305,Mariano,BNL17888,-0.4235,24.90,419.8333333,1.11,1.295712565,30.62,29.86,30,399.9533333,70.65333333,99.39166667,0.285333333,499.1333333
20200305,Mariano,BNL17888,0.896,27.82,341,1.11,1.241821486,30.63,30.095,80,399.9983333,71.89,99.4,0.318666667,499.1166667
20200305,Mariano,BNL17888,2.26,32.75,281.8333333,1.153333333,1.255490232,30.54166667,30.14,150,399.9633333,71.43666667,99.41,0.390833333,499.2666667
20200305,Mariano,BNL17888,4.218333333,50.87,258.6666667,1.243333333,1.385607948,30.71,30.13833333,250,400.1016667,68.77833333,99.41,0.648666667,499.3
20200305,Mariano,BNL17888,5.623333333,64.55,251.1666667,1.245,1.413547003,30.74,30.06333333,350,400.0233333,68.20333333,99.41,0.820166667,499.3
20200305,Mariano,BNL17888,7.866666667,92.73,253.6666667,1.24,1.40139692,30.61833333,29.98166667,550,399.9883333,68.25666667,99.4,1.166666667,499.35
20200305,Mariano,BNL17888,9.808333333,128.00,265.8333333,1.27,1.362521306,30.51166667,30.13166667,800,400.1,68.94833333,99.37,1.626666667,499.5833333
20200305,Mariano,BNL17888,11.28333333,160.50,274.8333333,1.315,1.358238413,30.31666667,30.145,1100,400.025,68.69833333,99.35,2.088333333,499.7166667
20200305,Mariano,BNL17888,12.78333333,215.17,290.8333333,1.36,1.389225518,30.20666667,30.07833333,1500,399.8066667,67.78166667,99.34,2.84,499
20200305,Derek,BNL17889,-2.405,6.90,946.1666667,1.208333333,1.380937282,30.785,30.09333333,0,399.955,69.01666667,99.47,0.086733333,499.75
20200305,Derek,BNL17889,-0.505166667,7.15,504.8333333,1.186666667,1.467322433,31.25833333,30.14666667,30,399.9683333,67.955,99.5,0.088266667,499.7
20200305,Derek,BNL17889,0.186833333,4.18,321.1666667,1.196666667,1.390724762,30.77166667,29.99166667,80,399.94,68.77333333,99.5,0.052066667,499.7
20200305,Derek,BNL17889,0.493833333,6.88,277,1.335,1.588624288,31.10166667,30.09833333,150,399.8966667,64.995,99.51,0.0955,499.7333333
20200305,Derek,BNL17889,0.776166667,9.44,260.5,1.36,1.637645847,31.17,30.07666667,250,399.9366667,64.055,99.50833333,0.1335,499.7833333
20200305,Derek,BNL17889,1.38,14.15,235.6666667,1.42,1.744723817,31.37166667,30.10666667,350,400.1233333,62.14166667,99.5,0.208833333,499.7333333
20200305,Derek,BNL17889,1.861666667,15.73,202.6666667,1.371666667,1.502818219,30.53833333,30.01666667,550,399.955,65.80333333,99.48,0.223833333,499.7666667
20200305,Derek,BNL17889,2.49,17.62,165.8333333,1.44,1.402371586,29.89166667,30.04666667,800,400.0283333,66.88333333,99.46,0.263,499.8
20200305,Derek,BNL17889,6.79,52.67,183,1.53,1.484471092,29.92666667,30.11666667,1100,399.9066667,65.015,99.44,0.825333333,499.8
20200305,Derek,BNL17889,8.913333333,70.48,186,1.58,1.341126146,29.12666667,30.125,1500,400.1616667,66.90166667,99.44,1.133333333,499.9
20200305,Lindsey,BNL17904,-1.45457682,10.85,605.0239863,1.200325418,1.291712042,30.37055,30.00133333,0,399.99925,70.32329431,99.398575,1.35E-01,654.5643333
20200305,Lindsey,BNL17904,0.375650401,13.78,348.5579332,1.201426562,1.303390132,30.40081667,29.988975,30,400.0013333,70.10685098,99.38986667,1.72E-01,655.3465
20200305,Lindsey,BNL17904,1.920359402,22.69,256.9241976,1.197838896,1.281619262,30.34100833,30.00234167,80,399.9908333,70.50529573,99.39605833,2.82E-01,655.422
20200305,Lindsey,BNL17904,3.941656894,36.96,221.8296769,1.201036423,1.277004025,30.30461667,29.99728333,150,400.0005833,70.55017555,99.41113333,4.58E-01,655.6738333
20200305,Lindsey,BNL17904,5.449683461,51.10,221.3151671,1.198555857,1.263019658,30.265075,30.004175,200,400.0004167,70.80659561,99.41968333,6.30E-01,655.33
20200305,Lindsey,BNL17904,8.095056045,77.44,223.7690872,1.200815522,1.294638051,30.37459167,29.99550833,300,399.9908333,70.26300812,99.44999167,9.51E-01,655.96
20200305,Lindsey,BNL17904,11.36198963,115.65,232.6489725,1.198989752,1.300053523,30.41174167,30.00381667,500,400.0259167,70.20212364,99.48628333,1.40E+00,655.8788333
20200305,Lindsey,BNL17904,12.78481811,142.16,245.4172228,1.194943654,1.300337115,30.41671667,29.99121667,700,400.017,70.20417766,99.54900833,1.71E+00,655.8378333
20200305,Lindsey,BNL17904,13.19740397,150.57,248.8525844,1.196792631,1.299626293,30.406625,29.991375,1000,399.96925,70.2032519,99.55005833,1.81E+00,655.9898333
20200305,Bernie,BNL17906,-1.631666667,47.47,446.8333333,1.23,1.437629275,30.76,29.93,0,399.94,67.69833333,99.22,0.601,499.8
20200305,Bernie,BNL17906,0.817,57.97,369.1666667,1.195,1.494436188,31.075,29.87833333,30,399.9216667,67.02,99.21,0.71,499.8
20200305,Bernie,BNL17906,3.041666667,67.13,319.6666667,1.063333333,1.262519542,30.65166667,29.85,80,399.915,71.45666667,99.21,0.730666667,499.7666667
20200305,Bernie,BNL17906,4.908333333,74.33,286.3333333,0.979166667,1.064465403,30.3,29.95333333,150,399.99,75.445,99.20833333,0.743333333,499.7333333
20200305,Bernie,BNL17906,5.626666667,73.50,270.1666667,0.813,0.736154592,29.73,30.04833333,200,399.8633333,82.45333333,99.22,0.610833333,499.75
20200305,Bernie,BNL17906,6.521666667,76.02,254.8333333,0.8875,0.80711688,29.775,30.105,300,400.035,80.81166667,99.23166667,0.688666667,499.7666667
20200305,Bernie,BNL17906,7.268333333,81.73,249.5,0.882166667,0.733839258,29.36333333,29.98,500,399.9333333,82.135,99.28,0.734166667,499.7666667
20200305,Bernie,BNL17906,7.841666667,93.17,256.3333333,0.958333333,0.856801007,29.43,29.85166667,700,399.9783333,79.22166667,99.33833333,0.9045,499.7833333
20200305,Bernie,BNL17906,8.48,104.33,260.3333333,1.05,0.827253919,29.19,30.10666667,1000,400.0366667,79.65833333,99.37666667,1.1,499.8
20200311,Lindsey,BNL18030,-0.724724643,13.20,481.1824995,1.015582238,1.081235855,30.28482473,30.01922366,0,399.9979946,75.03677613,99.60222097,1.39E-01,627.6105
20200311,Lindsey,BNL18030,0.573182907,16.31,337.1675673,1.009199863,1.103490219,30.37549892,29.99443978,30,399.987,74.65503711,99.64553656,1.71E-01,627.4916667
20200311,Lindsey,BNL18030,1.382670765,19.12,277.7799609,0.996384186,1.095471385,30.38628226,29.98581505,80,400.0121935,74.85476891,99.66804624,1.97E-01,627.4031667
20200311,Lindsey,BNL18030,2.545141475,24.06,224.3537243,1.004704815,1.113017736,30.40671559,29.96896075,150,399.9902151,74.4819328,99.71281344,2.50E-01,627.7015
20200311,Lindsey,BNL18030,2.851718262,25.57,211.6685003,1.016334384,1.118012679,30.44107527,30.03115914,200,400.0043871,74.41779482,99.71268065,2.68E-01,627.3301667
20200311,Lindsey,BNL18030,3.436726118,22.24,30.47684233,0.988876486,1.051464668,30.25164032,29.99790376,300,400.0169731,75.67800835,99.73233226,2.25E-01,626.7955
20200311,Lindsey,BNL18030,4.405403451,34.58,159.3654596,1.00049896,1.119443987,30.49979946,30.02073226,500,400.0241774,74.47101091,99.72384946,3.56E-01,627.4803333
20200311,Lindsey,BNL18030,5.393267729,48.82,216.1052532,0.998483406,1.096887365,30.37597527,29.97810215,700,400.0126398,74.80740142,99.67152849,5.01E-01,625.2098333
20200311,Lindsey,BNL18030,5.214152743,51.54,230.9605399,1.015052852,1.115635923,30.41874624,30.01281398,1000,400.0172473,74.43948258,99.66885376,5.37E-01,624.8866667
